reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,app_Id
gp:AOqpTOHBXHK2Zh1yXs3v7Hq7juh0l5FQ48oUnCgb-44hXFPAEif5IO7bazIhiOk9wrgLWmDdx9zduasf0YX1rg,James Lomas,https://lh3.googleusercontent.com/a-/AOh14Gi3EtouA5WMAlvfVwC4kaC5emxsfYsF-90XTSkEeQ,Excellent game with perfect exploration throughout the trail and just a great game overall,5.0,0.0,,2020-04-10 12:19:39,,,com.activision.callofduty.shooter
gp:AOqpTOEa-a5Kb1WN4iE61gpcxzVBEilusvtDOTmQrIJClldtqfRL9psj7PpM-7Yq0hZ4M1AfN1tOe_IYQG9Yyw,Ceasingmercury •,https://lh3.googleusercontent.com/a-/AOh14Gj3kwCorvv5Y0MAPIrHzaLXFZLC1S98MixSNQuVyg,good coloring game :),5.0,0.0,,2019-02-24 08:09:07,,,com.activision.callofduty.shooter
gp:AOqpTOH-WKI8eaPKPNRkDwkyRqad1ts6sZCVaatXvJggR-qROdfeMWaYydz3IBR3ZSvF1vJWGcUgZC6Fsvsesg,Alexander Lab.,https://lh3.googleusercontent.com/-pBGgugpkqW4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck_jwT0jmc9m0950ctSQE05zIOLNQ/photo.jpg,"WAY too many notifications. For someone who played as casually as I did, it was easier to uninstall the game than to disable notifications. I hope the developers realize this.",1.0,3.0,9199,2019-02-14 20:09:41,,,com.activision.callofduty.shooter
gp:AOqpTOHl_vUYNAO-5ERegk9PEPiBXidZGE_YVICvmujsjT7OdC5QIcv4xLQHSgluqfxXsPRpYST3LKjCYtYHfg,Butertost,https://lh3.googleusercontent.com/a-/AOh14Gh6hYwgZC3z0ROjfEJcax1DL-gRXcBP6MWIB513sw,I was super excited then after the tutorial it freezes I tried it on my tablet and on my phone and it's the same story for both so I don't know,1.0,4.0,9199,2019-12-26 08:11:36,,,com.activision.callofduty.shooter
gp:AOqpTOHBPIPmqvGBdKOJpTOGEYwFWWZwWFmSp-z-G4FSfDDKLmd5G5Ld2BTPBmXrHirOJuuG0TFGf_yEpsHBpQ,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it good i think stuff dont need to cost tho,4.0,0.0,1.0.8,2019-01-02 14:05:34,,,com.activision.callofduty.shooter
gp:AOqpTOGsNMAAHCLDMXyMZip9ftIFfSa4C7t8MjoWvnNtihYs40xKIGPbSEnWFPEJLYrEt3MtbEMayTFg-BTCsg,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it is great for you if you need to be relaxed.,5.0,0.0,1.0.8,2019-01-21 18:05:13,,,com.activision.callofduty.shooter
gp:AOqpTOGAv41e6uTEV6jtJWFbKYJogtpM89_cLp3GmqFw0CYNanOkxcpkxKyiHulkyxsNHFH2yJarH1zZeJHYmg,Karma Reaper,https://lh3.googleusercontent.com/a-/AOh14GiLL1wGKAjOKRYu-vtpVtAyN5EO7fPbf_cPz2v6fg,It is so fun to shade and coler,5.0,0.0,1.1.0,2019-10-27 17:36:22,,,com.activision.callofduty.shooter
gp:AOqpTOHQPOKpE6noAM3BLM7q4Fq-Phy5gOA8kOg11H_j6ym79bRkmsli7LZkpwUZLsdcbjgxHFWc26vvhS4-mA,Rose Rutter,https://lh3.googleusercontent.com/a-/AOh14GhoX2lnMTuFCWAd4yFpuxqwnPJrJkeoZLNoirnfsw,Very addictive especially if you enjoy coloring,5.0,0.0,1.0.8,2018-12-17 08:06:44,,,com.activision.callofduty.shooter
gp:AOqpTOFVC_X5ekZt9Gc6LQG6A76i94Eklsj-WM-LV0XVVXHSeD8W1673K2Q6VBM9OujFODtwB4F6nAqHvAGXRA,Alis Alis,https://lh3.googleusercontent.com/-t3WSi11spQg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclNVjbfIEonEH87XgIH-J8S_Pg62g/photo.jpg,"It's fun, until you faint and people steal your stuff. Uninstalled.",2.0,0.0,,2020-04-23 07:52:55,,,com.activision.callofduty.shooter
gp:AOqpTOG1UtlnPwZXXUqALgWNKogZRhgGuwh5rTLoRig0n98ZKKhsz7BSsuJFV7lsoZscqAyASKPq7X49QJNZDw,Sherri Makar Hart,https://lh3.googleusercontent.com/a-/AOh14Gjg5O6Y9X-PDFnDRv-LYDxSfKGMsASkFNQ4icNA8CQ,Lost almost all progress even though I kept getting a message that the game was saved. It reloaded from almost the beginning,1.0,0.0,,2019-12-06 14:06:10,,,com.activision.callofduty.shooter
gp:AOqpTOFjWjizedUvqmp8zfuKmoM9KDaoSu3oj8UmktK7qd6UvzJs3mgmnPiENWJCRr5oH7JqwpcsS8jSkjzK0Q,Nathan Gonzales,https://lh3.googleusercontent.com/-38qAzas4Qpg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnhWAczUBsRKV9q8VUzlwSVAPs58A/photo.jpg,"The Trail is a fun, easy, simulation game that has interesting features and graphics; as well as an interesting story. The mechanics are simple and intuitive, and the traditional design is welcoming in the mobile game market.",5.0,7.0,,2019-05-30 09:42:39,,,com.activision.callofduty.shooter
gp:AOqpTOF1HhAVU-SgfIQtFtI4d5n5okqK8gyZWkzYqhzjpYUxF6f0TpNmQKCO9GW-manfk8eCG56aZIBFj253-A,Tomas Kosar,https://lh3.googleusercontent.com/a-/AOh14GiFrwK17m2uAGU54WnTyodV9dHq9Ytii9ausWkqCg,"This game sounds good, but it combines bad controls with unresponsive collecting mechanics and repetitive gameplay. Even the graphics aren't that appealing, there are no details and because of that the game looks more or less the same. Also it is quite expensive if you want to speed up the grind in my opinion.",1.0,76.0,,2019-09-09 12:31:16,,,com.activision.callofduty.shooter
gp:AOqpTOH1pW2RB-KpqVUBDjI4zamrv2AEHo8IcXM8d5HxmvqMftXTOQkDnKWD_cG8HVI5znljQkgI5cSuHMozfw,Faith Simbeck,https://lh3.googleusercontent.com/a-/AOh14GjO1QnCwOf0Ys6mNZmQ3gdq4dWxYHztjLJTVY04LQ,Best coloring app I've found so far,5.0,0.0,1.0.8,2018-10-13 19:04:39,,,com.activision.callofduty.shooter
gp:AOqpTOF63JIh8ANCFKQoYNNuWKWbljl6h6Mnq27ieZ_ujL8iAt1lfobNHI-g9FLs3cRwsRnvfEWfS4ac3xZNIw,Tammy Duggan,https://lh3.googleusercontent.com/a-/AOh14GiIHvWTEj3OFAGiqiHEGWyFIulpUD8JuxIOQHAjXg,Nice and relaxing,5.0,0.0,1.1.0,2019-12-07 23:57:50,,,com.activision.callofduty.shooter
gp:AOqpTOEW8I7A_l0gjo4WbudAi61M2CUKEd8BWNdMZwxla-io8nl96N7DrJoRsI6E-ewgSu_po1LDvmHOeS9G6Q,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good app but very touchy,5.0,0.0,1.0.8,2018-10-25 21:36:58,,,com.activision.callofduty.shooter
gp:AOqpTOF0tcYvuj_eSoh8ZAbKcyW5jN2gGENRcXRwRyXaEjVCeJmw4CyEuCuMv6fc8T1VBnaf5Q8AsDq1IGZ0eA,Sage Allen,https://lh3.googleusercontent.com/a-/AOh14Ghact3P7uojohc0hCPRZaKUBs5qObVqxLn14Pe4,"The game is no longer cared for and seems to be permanently unfinished, which is incredibly sad because it is very fun to play.",1.0,5.0,9199,2020-02-01 21:34:31,,,com.activision.callofduty.shooter
gp:AOqpTOGYMtX2b000iu6aQ7cqWqnSulsAHwv1ZlRmBKZdCz0Q9OHfiDUA9uN0ym86bjqu3RW-FtDQeNC-XMGSiA,FireHeart Videos,https://lh3.googleusercontent.com/a-/AOh14GjeFtkmJHThao7fhVwP2f2-b5nfGlmd0J70xvtiFA,"I really like it, me and my little brother are coloring",5.0,0.0,1.0.8,2018-10-27 18:29:02,,,com.activision.callofduty.shooter
gp:AOqpTOFQO4gxdsBGXzRXJeOGKVK05PfuKVkUiIxSkxQAGSE-lAGhTT9PJRfu1A7M4H1R3q_LuixfRnA1XtBEig,Rachel Lee,https://lh3.googleusercontent.com/a-/AOh14Gg8nFifB251pv9UOnMKsyM9a1n_3wcfbMpMGv_r,great for the kids but you have to get diamonds if you want to get coloring,4.0,0.0,1.0.8,2019-01-23 20:59:45,,,com.activision.callofduty.shooter
gp:AOqpTOEDXYVj48ZPGbC912t_IP7vd_TuMLevB1KeQJqwbGZDtbMdBcNtsilPOefUwS-ViPRBKpVheav1fyM3tw,tracy Richardson,https://lh3.googleusercontent.com/-ceRgFeCW4f0/AAAAAAAAAAI/AAAAAAAAAGE/AMZuuckNutvpZ0eB0j0g8Co0Kh2-5n8t1Q/photo.jpg,"This game is lovely, the graphics are great, but a few things, the camera could be a bit less sensitive and also the touch screen controls are a bit difficult to use, making the character stand up, walk forward and stop is hard to control.",4.0,22.0,9199,2019-11-27 20:31:33,,,com.activision.callofduty.shooter
gp:AOqpTOFy5GvWIxv53Rah9gD87vScXofZ4UCP1qNK4wImgW3tJH9HnzwZH7ZKzbPTT2VNFnXAz0pCz4lX-g1Meg,:P,https://lh3.googleusercontent.com/-_8VKFbKF7oM/AAAAAAAAAAI/AAAAAAAAEDk/AMZuucnFoqyVqdyQ1l1L9tWqAIh-jCQKXg/photo.jpg,Was super fun but now it's just a white screen :((,1.0,0.0,9199,2020-04-16 06:43:56,,,com.activision.callofduty.shooter
gp:AOqpTOHMgOm36RrRq55O_vAlwIp4qhb9TNU7p7WEdR-QmZCfXQSekHYA0cXOV4wyFn1mLQevZ4bXQlQq2WWGsw,Rowan With Eyepatch,https://lh3.googleusercontent.com/a-/AOh14GguA0f65hl8yKPNMwhNOd5fUcPTUAFFryZikdGvnA,It's a good game idk 😑😑😑😑😑😑,4.0,0.0,1.1.3,2020-05-08 03:02:30,,,com.activision.callofduty.shooter
gp:AOqpTOEOusDtvwYKKiQ8fEWHkvFAB8-X7nwg5_hyL-u1lCeA2IjyvBsWYIGoSUPR7a3ezsYSN-gzdRFdNRB6uA,Karen Hise,https://lh3.googleusercontent.com/-3jKroP0lgHc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnN2MnWnIyCIBEb61Upcu4C8NjOtg/photo.jpg,It's good.,4.0,1.0,1.1.3,2020-05-17 01:09:45,,,com.activision.callofduty.shooter
gp:AOqpTOFuzMHHbw2mbG4C14qs_5461cv5KBkRvLUn9cfnoBC-VMbsqgMKwWlAiob91tqdsgJSG9d39OeEVADb_g,ting ting,https://lh3.googleusercontent.com/a-/AOh14Gi_rAMcwLha2ETvmQ5UWJg-5qj72XnP-JYzlOiu,I try to reinstall but all my item that I purchase all gone. Sigh,1.0,0.0,,2020-05-23 14:55:37,"Hi ting ting,

I'm really sorry you've lost your purchases. If you could please submit a support request, we'll do our best to help you further. https://22canshelp.zendesk.com/hc/en-us/requests/new

Thanks!
~Wei",2020-05-24 10:06:18,com.activision.callofduty.shooter
gp:AOqpTOHxWMptqHFv4suXljhsPc_HD0nlRK7RMyLKWOkvb7N2bLyDGCO1f9OrU66q8uax6sLjlHy-kQgMOz-Kvw,Caleb Schoolcraft,https://lh3.googleusercontent.com/a-/AOh14GhTA6KB3sH5e61p_0ylYaQqVW70aiUHkYNIjiHH-A,Ok so good game but after a while it get really repetitive and boring grinding to build your house but The trail to get there is fun if you watch ads and spend money to get good gear other than that the trail to the house is pretty annoying always having gear break 4/10,3.0,1.0,,2019-03-10 22:37:47,,,com.activision.callofduty.shooter
gp:AOqpTOFNawXJSHzHGprL9bfik_I06O8nBYomUxOdnXTlLspOAOrHXr433u6_WNKLMy91FE-hod8OvfK3R30ZtA,Stephanie Pucin,https://lh3.googleusercontent.com/a-/AOh14GiXM5V6Drmd5xuuK28LwBkP4xV7UMk7KuaHmVsbQg,You have to pay for every picture,1.0,0.0,,2019-07-02 12:54:46,,,com.activision.callofduty.shooter
gp:AOqpTOGSvm13U5Mvp3Iw73BplGx0IPwEa_gOYBW8paazuLhDPw86Hs5MCRky8hsEiB1BtRywRnXVVIzpleHj8Q,Royal Ade,https://lh3.googleusercontent.com/-GInMMJtJm5s/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmL0KKupJJr4meLYpJegtXx5dpjxQ/photo.jpg,Its Very fun and I am impressed,5.0,0.0,1.1.0,2020-02-07 16:53:45,,,com.activision.callofduty.shooter
gp:AOqpTOGHHKVmVtqCJVFwcoPPubnW7ni7rVH0gD_B_jSWirGBWbBTxhkNFIoR32rHKU3LpBFmVbp2yX9vgO-Lvg,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,After one day of using the app I love it!😊👍,5.0,0.0,1.0.8,2018-12-03 17:12:35,,,com.activision.callofduty.shooter
gp:AOqpTOGg7E0v9q3tMVfBCjK8qrJFEmXK99dXr9MCMXRtb0MIKEhw0cWUpDgadkKnXZWkI8zBHhENMFZ9GQZMlQ,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,not enough colors,2.0,0.0,1.0.8,2019-02-12 08:57:45,,,com.activision.callofduty.shooter
gp:AOqpTOGBqrJ9b5CPnBjxyKz0lIbc-2ddi6aeUEUVfUBHIo7E9hHy2u07tAWR0hDGyH8Y1ZO5wL04XvNhOfdo0Q,morgan verse,https://lh3.googleusercontent.com/a-/AOh14GgfCi29WReLI4F4jSUz9Ns798u_Lh_D4m7BZXGu6Q,The game was good up until when it did a random download and it stopped working. It wouldn't use let me use my last saved game and it was irritating. It kept saying that my account was already being used and I only have this game on my phone. I may have to uninstall it and then re-download it but I don't know. Can I get some help with that please?,4.0,41.0,9199,2019-11-27 21:23:50,,,com.activision.callofduty.shooter
gp:AOqpTOHKp_u54Pka272kE5QEq2dyILWQxlomAABccA-FoJ2N9pN7ZSgRE96DKAHzLMFLpHqPxty9dzfVYJHnwQ,God loves you Life hates me,https://lh3.googleusercontent.com/a-/AOh14Gj4QRf7pY4AO-dUj7O-ai-EJYztEbHh5Gdow8lRgw,I love to color and it's great,5.0,0.0,1.0.8,2019-01-19 19:14:17,,,com.activision.callofduty.shooter
gp:AOqpTOFPLKZAF5EpSnX0Eva36c8treAgJZnbfXoCqrMqPAKiJVHlKPoO9VFyJvi2kXTcErgPhOwpfpgoCTbnkQ,Sloane Doyle,https://lh3.googleusercontent.com/-0sjSZX1lwrE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckgwDin0QEoVo0eKM24tlsrWgrwIw/photo.jpg,Simple but endearing storyline... I play it at night to keep my anxiety down without keeping myself from falling asleep,5.0,0.0,,2019-12-04 00:56:49,,,com.activision.callofduty.shooter
gp:AOqpTOFOXsMdGsYMqnL_WknXCJzbBBNI6PDub_S80UwuSfL_f-VTP-58X89ksV2fLCxLiXoEfjjw2U1HXg6lGw,Leiahi Sailor,https://lh3.googleusercontent.com/a-/AOh14Gi_ILaNEqe2ntmWUL_XsVBx2n20HTDm1avxpkpxnvM,fun to draw your own design,4.0,0.0,1.0.8,2019-01-24 20:24:59,,,com.activision.callofduty.shooter
gp:AOqpTOHj9IEtL8LfcZ5lMcwq8Rjk-Z_0n5nAz9nSZSjg5y2Ge7VgBOXbMWIqj96Lky_jc1tpoXXtln1Kh3TOFA,Dustintim3 4T,https://lh3.googleusercontent.com/-PtxydRIscxo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmYic-MzMLaK6Hw1TfOCS1DN-PA0g/photo.jpg,it's a great game fun to play but I hate how when you pass out other people take your stuff it's unfair and quite annoying I hope you can find a way to change that as it sets people back a lot other than that it's not a bad game just wish people wasn't thief's,3.0,1.0,9199,2019-06-18 05:02:10,,,com.activision.callofduty.shooter
gp:AOqpTOGe5ie6H75veyF5PT4YZK4pZ9938aFu6PkHbTB5ofhapcJL2nNs-h0HZiGkpdvOXETK7vgVIMUbSVSf8Q,Arisyn,https://lh3.googleusercontent.com/a-/AOh14GhyRW7wpk5KcraY96r2HM-7XnSBFz59GIPAZSOQ,"They only give you ads when you ask for them, the only thing I hate is the controls, having to swipe going forward and sometimes it doesnt detect your touch. I also hate how the stamina runs out so fast to where I died in front of a camp once.",3.0,11.0,9199,2019-09-01 19:09:54,,,com.activision.callofduty.shooter
gp:AOqpTOFV0jdywhtjvMsMCEoA5Qu-HfoIA4CYbhOheKWVB4d9KxvaoDFLjuWYGGW1zXLWAC7iZT0gj7Nmoz0bdg,Gi Ortiz,https://lh3.googleusercontent.com/a-/AOh14GgIeATGCOvgon6gyPzz2Q2kM63nnJHnAt6KV0IuZQ,"It is fun at the beginning, but it gets boring after some time. I was super disappointed when I arrived at Eden Falls, the game hypes you to arrive there but once you do all you can do is buy a little shack (that you cannot enter) and move on to another city.",3.0,10.0,,2019-06-22 15:41:52,,,com.activision.callofduty.shooter
gp:AOqpTOHdUhIUED0fu88yDy9zMbgDsO6C6yITLM6lJpB3vh5_x1ehEPcZ2eW8yPWm9RlMDx80fVyqJL7Vdx5TlA,Mell Germann,https://lh3.googleusercontent.com/-OjNrlIHnGmw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckQRTNFdTFkLzMS_98s8VCPTnDcuA/photo.jpg,This is a really fun game. Liking the game play but their are some glitches. Sometimes the game freezes and crashes out. Other times you can't get your player to start walking. Otherwise its a pretty fun game.,4.0,2.0,9199,2019-03-11 23:34:43,,,com.activision.callofduty.shooter
gp:AOqpTOEiRPpuO_JJ4KmmIseYEQnx0C8F1JV0JbG1AVdxbhcn4m3vHIffcvMDYwjnyVk9SONLfczUtJD31xkHGQ,JaeLynn Watt,https://lh3.googleusercontent.com/-GtXDoyCOrMI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn0pjtHXm-5FaHZIfSWD9nauN-qXA/photo.jpg,amazing app l can use it all day,5.0,3.0,1.0.10,2019-04-10 00:38:36,,,com.activision.callofduty.shooter
gp:AOqpTOElZX7AuefNVXuySE8NixIAfHcr_Lu-rlbnz2dHhRuRox6kB8QPwri5cGnpYgi6By8m0cHDhChvptEXJQ,King Meyox,https://lh3.googleusercontent.com/-4plSCT3KcOU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnTlXlr029bCgzLpd7TmciEnyyDMg/photo.jpg,great app lots of fun,4.0,0.0,,2019-05-13 16:04:24,,,com.activision.callofduty.shooter
gp:AOqpTOGriJS1yZjxx4iv-m9wKkA0QPNJG2IaL4HG9is_t5Y93C5g53kcjT-4wDDcB9H19uqVtIovekwdSpguRA,Rajkumar Manjeti,https://lh3.googleusercontent.com/-ezGbjN4ohok/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckQdd5TXUF1mVaoUEU21K1g8eCveA/photo.jpg,super and better performence to othet apps..i like this app,5.0,0.0,1.0.12,2019-06-17 11:20:13,,,com.activision.callofduty.shooter
gp:AOqpTOFLGWuTYW7KOgiY5q2nHJmj7XsVSV9YAxKQ_c7YjjWkhjUH_9hQPfvxcFPqyAdgYOTIn16twnqR2huMKQ,Hannah Miller,https://lh3.googleusercontent.com/a-/AOh14Ggk4g2WK2UcSdOvWivlwe8deM-GnFp9ogfVopo1,Unplayable due to items not always collecting when I swipe. I also would like to be able to invert the side swipe for viewing.,1.0,1.0,,2020-02-08 02:28:11,,,com.activision.callofduty.shooter
gp:AOqpTOF2p_MYszby2jbDA4jJN0HaJJpTgyG3S1gfWbF3sOx3xkBFCja1mpOdlFuFkw2SHX0ENn_YKfHt95GCaQ,Hannah Zhang,https://lh3.googleusercontent.com/a-/AOh14GiCBZlv5uwFkAFnGRc8a-85ZRA7bqUmHUt9D2Jk8g,"It's a very nice game with good potential but the thing is there just is't enough freedom. Everything is set for you to go and you do have much big choices, only little ones.",3.0,0.0,,2018-10-06 18:53:57,,,com.activision.callofduty.shooter
gp:AOqpTOHmTxpg2boFGye7Mqp3_ULMMs4SfkdV7WnV_3FeGggOYvY_eQpi6cgE9NY_oZJ9_RPHmSqzO-EdvVCS1A,exanah ratu_kore,https://lh3.googleusercontent.com/-eVqsXifCvpw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl_nRQDx1aYo_CutSdXP8_7zuxnBA/photo.jpg,this apps really help me to relise my stres. realy good apps,5.0,0.0,1.0.8,2018-12-29 16:53:08,,,com.activision.callofduty.shooter
gp:AOqpTOFowSGcVpyqEGn1pVbxnJJH0QUUYgmFBXsTY9ihL7oR0-3jIIjypOrnDv75LIUOPI0higKtltfCZayuGA,Olga Maksymiw,https://lh3.googleusercontent.com/a-/AOh14Ggvr2YccVGJykztTiM79KGmBBOoUx3bt3zuEq2-,"Very confusing. Have to download this, or download that. Uninstall it right away.",1.0,0.0,,2019-07-16 09:09:21,,,com.activision.callofduty.shooter
gp:AOqpTOGkdY-yDSBOz7TOI22ubsd9RQROp0BsbQMPyhVAbNMbnneWTCH8-vQZX92pzHVTj3PfyxakVpRFAvIY6w,Mary Schwartz-Lair,https://lh3.googleusercontent.com/a-/AOh14Gi96cs6jkUp1ZQ5VwexsMxkPUE1zSmYI7wUxABw,I like the app but I wish I was able to watch videos to earn diamonds,3.0,0.0,1.0.8,2018-10-06 05:37:17,,,com.activision.callofduty.shooter
gp:AOqpTOFGhCO4bnhbXBlXqrM1iuRgkm2-q42qfDpOGajJHhfPt3Xkrq-72er2XHH92NlC66tgYxGPYPKV70MqTQ,Beanster 1,https://lh3.googleusercontent.com/a-/AOh14GjWzMnSNewVzJYUw1XfX38yHdHK2zHsItwLeGLysg,Kind of sucky not gonna lie it's basicaly another coloring app recolor,1.0,1.0,,2019-10-21 20:21:02,,,com.activision.callofduty.shooter
gp:AOqpTOH7ee4ZvtZpVUsXbAKPPM-9En38pTzbW-DR71EPr6-m-jpMRyjMoA0kSzqPfad6MqslyHJLAGp4v4Bhlg,Thomas Stanton,https://lh3.googleusercontent.com/-C2eFMWY_4VU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmthKLA_JOiHvYmOkeCdr_IK2rZVA/photo.jpg,love the colors!!!!,4.0,0.0,1.0.12,2019-07-25 06:06:37,,,com.activision.callofduty.shooter
gp:AOqpTOFte6l4qP5_Wm7Sb_MIY_rf2UEF_8-gB06bcn_o6cqvMUJgSIuN-KCS4pupyVqOM3iGOmveEJ6Al4zuqw,Sarah Knowler,https://lh3.googleusercontent.com/-hHXjcjp-ux0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclZeMLfN3Es6O4ALLSL4N3dy1CqHw/photo.jpg,Its a good game,4.0,0.0,1.1.3,2020-04-05 04:40:03,,,com.activision.callofduty.shooter
gp:AOqpTOGhRzZlGj4TrBekSYO1GG9Vy-0O3WQCmiIKhVROmMi9wLRlIXtF_qu8sRBZtbME8X9g9oo7dvmCzXXRFg,Maksym Pavliuk,https://lh3.googleusercontent.com/a-/AOh14Gif7mbMsqVlW2Zx_Ai9UBQ4XC-8XaT6NQpiT-k5,"Game is super addictive! The only problem it doesn't fit phone's screen (Xiaomi Redmi Note 8), that sometimes make the gameplay&controls very uncomfortable. Chopping trees controls need a little bit of improvement, sometime can spend 3 axes to chop 1 tree. Other than that 5/5. Let's see when it's gonna get boring. P. S. Even adds are implemented in the gameplay in a very good way, which does not limit your abilities at all and not ruins the whole impression, but on the contrary adds up to it.",3.0,34.0,9199,2019-11-24 12:08:55,,,com.activision.callofduty.shooter
gp:AOqpTOEDf8KbaGg9IvX5ihxNRF4Gyk24pI6PhsaSq7THFtv4g0c4CQjyKXpQhmssh03AmHBAp2qfe1NJiO8GTQ,Rosie Allison-Corio,https://lh3.googleusercontent.com/a-/AOh14GhRvbAcp51EzD2zIoB7uRVIIaKhj2s1ZfaiFqrIxA,"Highly addictive, immersive gameplay. I like the viewpoint of the game, it keeps you interested and gives you a reason to continue playing. *However, in the last week whenever I try to play offline the app shuts itself down whenever opened.",5.0,9.0,9199,2019-08-07 09:22:06,,,com.activision.callofduty.shooter
gp:AOqpTOFy8cHTWCJjvy00HtQuQ1csTIZ-r2hMtu0SmQDlIP1t4xgq4_4uBuYRC8JctDdIT2hT-XUkaAulJeUkYQ,Eisha Rajiv,https://lh3.googleusercontent.com/a-/AOh14GiOWNhBSPy4q2FiP8CvDG-usMWrwG5AIqnrO89t,When we reach the destination control hangs and we cannot stay in the town also we have to go back and roam bring materials again. Please add something like quick travel or something.,2.0,4.0,9199,2018-11-27 14:15:26,,,com.activision.callofduty.shooter
gp:AOqpTOF5oAebxtkEL83FM3nIiddQqoH4UmHHR_B7QFs2hLS5iyztOuZwSUYYWyQ2neYUvHFxgoiFtNOfzl5euw,minnuuzz vlog,https://lh3.googleusercontent.com/-lNdt5PCrP44/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnAR3s36ToN5yIYovWOcDfD5P0yVA/photo.jpg,👍👍👍👍👍 Keep it up,3.0,0.0,1.1.3,2020-05-18 16:27:28,"Thank you for your sweet comment !
We'd love to get more feedback from you so we can improve our game,and maybe with your help get 5 stars ！Feel free to share your ideas with us on support：creative.feedback@hotmail.com",2020-05-28 08:25:57,com.activision.callofduty.shooter
gp:AOqpTOHZWmnVFIIwpR41aRfi2kzJHwGx0AkC5JrSGFxZvMRZMzviRHGtXJRJDqo-F2T07W1W5pLEcjcBswK5JQ,Robert Reevell,https://lh3.googleusercontent.com/-xpFO5NxLn-o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckA4ldvlYF2LKCN0ON1KgTcR_oXNA/photo.jpg,Very good for helping one relax.. Very therapeutic.😍😃,5.0,0.0,1.0.8,2019-01-15 16:56:28,,,com.activision.callofduty.shooter
gp:AOqpTOErFV2XAKTzqw26Ol-3KnQoqb5dHkV3aodcl8krkHgUfpftpOQQZQlqzGCoqSB5pnfWeF9rFoU94gvHPQ,Dick Noorlander,https://lh3.googleusercontent.com/a-/AOh14GiFBHH3fFVkWb27Z3Dz-goZsOJg_smBcF-VPRN9wg,"Beautiful game! Lovely, relaxing just amazing! And then you progress.. bugs are everywhere and support never responds. Two things that make me wanna punch someone in the face, with a brick.",5.0,6.0,9199,2018-12-04 18:11:45,,,com.activision.callofduty.shooter
gp:AOqpTOGnwUdp42wXENVCq9VaEC4x75h0PDL9pJ3rKYwV_7V1jqSRT9gvg03dDC836sBffgdcKDwp-npHCGK8Tw,Cheryl Foster,https://lh3.googleusercontent.com/-NvlnzLiXs4k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclMipTizDJzIU8dmrwToRKLIz-nrQ/photo.jpg,Love to just color,5.0,0.0,1.0.12,2019-04-28 19:38:00,,,com.activision.callofduty.shooter
gp:AOqpTOGXX_IbnJu_xhvDEzVunXHwoopwqqX-ofAEHuneLj5Few86lYVDtuSyDla7m4plxtilB9uDwiBDvyIXLQ,Dev A,https://lh3.googleusercontent.com/a-/AOh14GiADewYjOmw25A7jZZb75Cr5QC40Kw1DFWPxoM8EaI,Super fun coloring app!,4.0,0.0,1.0.8,2019-02-06 08:59:31,,,com.activision.callofduty.shooter
gp:AOqpTOGAx2MbempCNoWfCITxw3HnRP4sRxyWCI99Hc5w_mSGwhagIr71Is2SAJTUVkhKVuP_mexRK2IfVNy6Mw,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great for stress and it's awesome😊,5.0,0.0,1.0.8,2018-10-17 19:10:20,,,com.activision.callofduty.shooter
